URL,Headline,Channel,Status,Matched Keywords,Views,Likes,Publish Date
https://www.youtube.com/watch?v=rFsT5y2BhI0,Finally bike service ko day diya 😱,Sulav Kumar Dahit,Irrelevant,,79,16,13 Feb 2026
https://www.youtube.com/watch?v=gGz-i86PzDw,The Power of Text in Preserver 8 Minute Edition  #PreserverApp#PreserverMe#PrivacyFirst#DigitalDiary,Monte Huebsch,Irrelevant,,16,0,13 Feb 2026
https://www.youtube.com/watch?v=-gzuIMSyzkQ,"ASMR based on YOUR comments!! Books Sounds, Mic and Face Brushing, NO TALKING",UnrushedASMR,Irrelevant,,0,0,13 Feb 2026
https://www.youtube.com/watch?v=klahGbpwQM4,Dryden Gold: 77.9 g/t Gold Hit and the Next Catalysts | Maura Kolb,Natural Resource Stocks,Irrelevant,,1130,6,13 Feb 2026
https://www.youtube.com/watch?v=LZ5oqBBArVE,Se escapaba para ver a su novio… hasta que su madre descubrió la verdad,SIdney / Historias,Irrelevant,,9,1,13 Feb 2026
https://www.youtube.com/watch?v=PY5ihRv7378,John Farnham Wanted to Drop the Song—His Band Went Silent,Behind the Curtain,Irrelevant,,60,0,13 Feb 2026
https://www.youtube.com/watch?v=TgGGmUtRXIQ,小子綁定未來頭條，竟發現女友是首富千金！,快映社,Irrelevant,,748,12,13 Feb 2026
https://www.youtube.com/watch?v=4bU7-vaVPa8,"Investor Briefing: Crypto, Gold, and Prediction Markets",Vincent Private Markets,Irrelevant,,15,0,13 Feb 2026
https://www.youtube.com/watch?v=B4q0Q9sqO-o,KNG 17M Cash War Chest and the Drill Season Setup at Kingsmen Resources,Natural Resource Stocks,Irrelevant,,423,3,13 Feb 2026
https://www.youtube.com/watch?v=ft-SuGel540,"Cozy Forest Rain Night ☔|Deep Sleep Sounds, Relaxing Ambience for Insomnia Relief",chuva suave,Irrelevant,,214,3,13 Feb 2026
https://www.youtube.com/watch?v=nhMGKR9O9tU,Chelsoph Chats (2) First Community Group Zoom Call,Cheltenham and UK Philosophers,Irrelevant,,65,4,13 Feb 2026
https://www.youtube.com/watch?v=HVxbswJwCGA,From Benjamin Banneker to The Nvidia Way to Agentic AI,Cool Clips - BAIS INC,Irrelevant,,0,0,13 Feb 2026
https://www.youtube.com/watch?v=F0AHtnPUvnE,Plus One Biology | Plant Growth & Development | Chemical Coordination & Integration | Exam Winner,Exam Winner Plus One,Irrelevant,,4149,175,13 Feb 2026
https://www.youtube.com/watch?v=U9728URzcKM,"NO-ADS, Soft Rain Washing Over the Forest Cabin🌲😴🌧 | Relaxing Ambience for Deep Sleep, Focus",Cozy Rain USA,Irrelevant,,35,1,13 Feb 2026
https://www.youtube.com/watch?v=1rYgMmVLyZU,SOUTH: United as One | Official Documentary for the Global South Academic Forum,Global South Academic Forum,Irrelevant,,364,29,13 Feb 2026
https://www.youtube.com/watch?v=qoq5eEywXU4,"Indications and Warnings | Day 1449 | Another RU suicide mission: ""flag propaganda"" convinces no....",Information Warfare Initiative,Irrelevant,,2402,446,13 Feb 2026
https://www.youtube.com/watch?v=5fujEOHOzdo,✨別笑這個醜疤女！她是煉金女王，能美顏復活還能點石成金！🎈🎈🎈#短剧 #movie #精彩影视 #逆袭 #drama #一口气看完 #搞笑 #穿越 #最新短劇全集 #影视聚焦 #开挂 #玄幻,剧有引力,Irrelevant,,2560,18,13 Feb 2026
https://www.youtube.com/watch?v=5LwtzyvM3ec,Long Ambient Forest Soundscape | Persian Santur & Ableton Live 12 (Work in Progress),Hes Kardan,Irrelevant,,2,0,13 Feb 2026
https://www.youtube.com/watch?v=BxdD3W9K9tI,Choose the State | A Private Spirit-Guided Activation,Kisma Orbovich,Irrelevant,,48,11,13 Feb 2026
https://www.youtube.com/watch?v=KLeXdHQxGRY,FULL💥【MULTISUB】傲嬌城主強寵軟萌廚娘，下毒調情八倍速開啟甜戀！🔥#movie #drama #zhaolusi #chinesedrama #迪丽热巴 #刘亦菲 #白鹿 #肖战 #杨紫,恋恋微剧社 Kiss Cdrama,Irrelevant,,1945,16,13 Feb 2026
https://www.youtube.com/watch?v=kS0yn2zn5Xg,"Live Day Trading Making $175,923 (NQ 300 PTS, TSLA 155%)",MarineXLambo,Irrelevant,,306,20,13 Feb 2026
https://www.youtube.com/watch?v=7VFlOiS8yUw,"City says it's too soon to lift Significant Weather Event | CTV News Barrie at Six for Feb. 12, 2026",CTV News,Irrelevant,,3788,25,13 Feb 2026
https://www.youtube.com/watch?v=ucdEm1a_6Mw,"NO-ADS, Soft Rain Washing Over the Forest Cabin🌲😴🌧 | Relaxing Ambience for Deep Sleep, Focus",Cozy Rain USA,Irrelevant,,0,0,13 Feb 2026
https://www.youtube.com/watch?v=cRRHNzKKQLE,【全集】絕望！從小喪親吃百家飯，進仙門當雜役還被百般刁難！憑藉聚寶盆逆襲，廢柴凡人也能踏碎仙途！,她界剧场,Irrelevant,,2586,39,13 Feb 2026
https://www.youtube.com/watch?v=JKevERbFFbw,🔔首發新劇🔥被嫌臉上有疤！她反手煉出祛疤神水🤯逆襲成億萬煉金女王👑,七公主劇場,Irrelevant,,3538,42,13 Feb 2026
https://www.youtube.com/watch?v=RtmM8Jo1EFI,JESUS BELIEVED THE BIBLE WAS TRUE--ME TOO! How About You?,John Barnett Online Teaching,Irrelevant,,702,60,13 Feb 2026
https://www.youtube.com/watch?v=Oqi4pJCyBfQ,A Strange Object HIT the Moon at 35 km/s — And We Caught It LIVE,Bright Side Сosmic Horror,Irrelevant,,489,17,13 Feb 2026
https://www.youtube.com/watch?v=9zEFpGSeXZ4,After 27 years he just quit his senior corporate position because his Amazon business is exploding!,silentjimdotcom,Irrelevant,,176,6,13 Feb 2026
https://www.youtube.com/watch?v=9CCZPnN2xh0,A Simple Way to Stop Overthinking Immediately | Eckhart Tolle,Eckhart Tolle,Irrelevant,,13366,1094,13 Feb 2026
https://www.youtube.com/watch?v=_PBl4QSdWJU,No Ads–Sleep in a Cozy Forest Cave🌧️🌲😴Rainfall Sounds for Deep Relaxation and Calm Nights,Cozy Rain USA,Irrelevant,,26,0,13 Feb 2026
https://www.youtube.com/watch?v=gn1YJxLandU,Painting Frying Pan Valley - Adventures in Backdrop Painting,Otter Creek & Rio Grande,Irrelevant,,1580,223,13 Feb 2026
https://www.youtube.com/watch?v=aCe55lJQi98,Report shows Pacifica School District student enrollment is dropping faster than anticipated,KPIX | CBS NEWS BAY AREA,Irrelevant,,2115,8,13 Feb 2026
https://www.youtube.com/watch?v=DMkIb_jmy8g,My Children & The Diamond Sun - Miss Honey - 2022 Archives,Miss Honey,Irrelevant,,1,0,13 Feb 2026
https://www.youtube.com/watch?v=xwfAPKh4jjg,Rain warnings issued for North Island,NIWA New Zealand,Irrelevant,,1741,39,13 Feb 2026
https://www.youtube.com/watch?v=7-A0HPOnr3U,Wales/Cymru and its legal status in the UK,New Wales / Cymru Newydd,Irrelevant,,44,3,13 Feb 2026
https://www.youtube.com/watch?v=_QINDiQdK14,What Happens When 40 Facilitators Build a Living Conference? | Spiral Structure in Action,Brandy Jordan & Richard Corbett |Emerge By Design ,Irrelevant,,34,2,13 Feb 2026
https://www.youtube.com/watch?v=d4_tsayC8Dk,Tyngsborough Sewer Commission 02/12/2026,Tyngsborough MA,Irrelevant,,8,0,13 Feb 2026
https://www.youtube.com/watch?v=A-xN_-apObA,Trump Agrees to End Minnesota Immigration Surge | Balance of Show 02/12/2026,Bloomberg Television,Irrelevant,,6284,49,13 Feb 2026
https://www.youtube.com/watch?v=MfHO6SFSt1o,The Yellow Studio Live: Episode 31 – Create Seamless Patterns in Illustrator,Blume Bauer,Irrelevant,,13,1,13 Feb 2026
https://www.youtube.com/watch?v=QS9uYnkaxZk,Live Violin Music | Chill & Relaxing,Alan Price,Irrelevant,,583,9,13 Feb 2026
https://www.youtube.com/watch?v=njxR5Hp8tUA,The Big Cigar Event Announcement,The Cigar Authority,Irrelevant,,0,0,13 Feb 2026
https://www.youtube.com/watch?v=5L4CkEuUf8M,Cozy Bedroom in The Forest Rain 🌧 Drift Into Deep Sleep with Calm Night Rain,Nature247,Irrelevant,,89,2,13 Feb 2026
https://www.youtube.com/watch?v=z98lP7xg1Tc,"Community grieves at vigil for shooting victims | CTV Your Morning Vancouver for Feb. 12, 2026",CTV News,Irrelevant,,729,1,13 Feb 2026
https://www.youtube.com/watch?v=YtkhBGz_Kv0,The Smurl Haunting - American Nightmare Radio,American Nightmare Horror,Irrelevant,,36,7,13 Feb 2026
https://www.youtube.com/watch?v=-FVvJxwuhM0,Your insomnia is gone after listening to this rain sound,AIMAN NATURE,Irrelevant,,5,0,13 Feb 2026
https://www.youtube.com/watch?v=gwl0U3TQTSs,The Most Soothing Human Body Facts to Drift Off To,Drowsy Discovery,Irrelevant,,16,0,13 Feb 2026
https://www.youtube.com/watch?v=9NhDBN9utWY,Extreme Heavy Rainstorm in Rural Indonesia l Rain and Thunder for Sleep,Rainy Day Walk,Irrelevant,,551,17,13 Feb 2026
https://www.youtube.com/watch?v=9vJOd2GBIw4,NASA Wasn't Prepared for What Voyager Saw in Deep Space Beyond the Solar System,Muon,Irrelevant,,204,12,13 Feb 2026
https://www.youtube.com/watch?v=f5xQQhWMftE,🕊️ El desgarrador video de Maluma y Yeison Jiménez que hizo llorar a Colombia  ‘Con el Corazon’,Celebrity Buzz COL,Irrelevant,,7669,216,13 Feb 2026
https://www.youtube.com/watch?v=Nu9J92p3F8A,The Man Who Painted the Moon: Johannes Hevelius’s Stellar Journey,Earth Archives,Irrelevant,,8,0,13 Feb 2026
https://www.youtube.com/watch?v=-9fZqwUlF7c,O Adeus de Renato Russo: O Relato da Mãe e os Bastidores da Morte,Pensando Nisso.,Irrelevant,,284,33,13 Feb 2026
https://www.youtube.com/watch?v=z3n7y8oBO8A,The ENTIRE Story of Norse Mythology - Freyja | Bedtime Story,Bedtime Story,Irrelevant,,6,0,13 Feb 2026
https://www.youtube.com/watch?v=WlNGVctew6E,A Surgeon Thought It Was a Brain Tumor… Then It Started Moving (4K),Avon Dissanayake Podcast,Irrelevant,,6,2,13 Feb 2026
https://www.youtube.com/watch?v=_elyxsUTnpk,SURVIVING 2 UNDER 2 w/LINDSEY DIELE,Micah Diele ,Irrelevant,,39,5,13 Feb 2026
https://www.youtube.com/watch?v=UjvwAUNd_vg,PSALM 109 + 70 + 91: URGENT Reversal — Let God Turn Every Attack Around,DANGEROUS PSALMS NG,Irrelevant,,1699,202,13 Feb 2026
https://www.youtube.com/watch?v=_-h5DOksndY,Match Point Tennis at the Australian Open TOPCOURT Game On powered by Fortress Experience,Match Point Tennis,Irrelevant,,29,3,13 Feb 2026
https://www.youtube.com/watch?v=3zc1PbaJ0O4,"Agency, AI, and the MAGA Impulse | Robert Wright & Nikita Petrov",Nonzero,Irrelevant,,1088,34,13 Feb 2026
https://www.youtube.com/watch?v=4A16Nvd9_xs,Buffed Nemesis & Wesker Are An Unrockable Force In 2v8...,DStrike,Irrelevant,,2199,110,13 Feb 2026
https://www.youtube.com/watch?v=uwF6K4xMCjg,Black Dyke Band - Lichfield Cathedral - One September Morning - Robert Eaves,Black Dyke Band,Irrelevant,,721,43,13 Feb 2026
https://www.youtube.com/watch?v=ay_bVzSKsII,I Reject Human Testimony. My Fluffy Pets Solve Crimes Live & Go Viral,LensTales,Irrelevant,,90,2,13 Feb 2026
https://www.youtube.com/watch?v=b8F7q3t9Ih0,"With a Top Jade Master by My Side, I’m Unbeatable",NexusNarrative,Irrelevant,,6,0,13 Feb 2026
https://www.youtube.com/watch?v=8BwTHDCeccA,W3L & Drew McIntyre’s Roots | Mike Musso (Ep. 469),The Wrestling Junkies Podcast,Irrelevant,,11,2,12 Feb 2026
https://www.youtube.com/watch?v=taVtan0KS5k,"REMAKE de GOD OF WAR 1, 2 3 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",Max Vianna,Irrelevant,,8024,679,12 Feb 2026
https://www.youtube.com/watch?v=q62GrOWB5-s,WSAV News 3 at 6 p.m.,WSAV3,Irrelevant,,24,2,12 Feb 2026
https://www.youtube.com/watch?v=SUbTm_BR4ic,Small House in Open Field | Deep Rolling Thunders | Calm Before the Storm Ambience,Cowboys in Rain,Irrelevant,,2515,49,12 Feb 2026
https://www.youtube.com/watch?v=8pKZIWP2bnA,Beyond the Stage: Navigating Mental Health in the Music Industry | Amplified Minds panel at Jambaloo,WFAA,Irrelevant,,52,1,12 Feb 2026
https://www.youtube.com/watch?v=n5DQtHWl6GE,"[Versi Lengkap]The empress wants to kill me at the start of the game, but sorry, I'm your husband.",Cerita adegan cepat,Irrelevant,,1891,6,12 Feb 2026
https://www.youtube.com/watch?v=dB_MceiasW8,"Royalty Finance, the UCC and Issues of Recharacterization: Panel 3",Berkeley Center for Law & Technology (BCLT),Irrelevant,,2,0,12 Feb 2026
https://www.youtube.com/watch?v=-Eycd_dmgOw,中國成語 刻舟求劍 #中國成語 #刻舟求劍 #Chinese idioms  #Marking the boat to find the sword,二家姐去玩,Irrelevant,,28,14,12 Feb 2026
https://www.youtube.com/watch?v=cIV1FA858oI,"Observational Memory: The Human-Inspired Memory System for AI Agents, with Tyler Barnes",Mastra,Irrelevant,,792,39,12 Feb 2026
https://www.youtube.com/watch?v=XHb6FnnOqVo,OpenClaw with Live Voice,Patrick McGovern,Irrelevant,,31,3,12 Feb 2026
https://www.youtube.com/watch?v=vMBGu-hvQvg,JSS AHER - AIU Yuvotsava,JSS Academy of Higher Education & Research,Irrelevant,,1726,17,12 Feb 2026
https://www.youtube.com/watch?v=Eq3aHd_mHL0,"Joseph-Aukuso Sua’ali’i Lifestyle, Age, Net Worth, Lifestyle | Joseph Sua’ali’i Wallabies Rugby",Starlite Reality,Irrelevant,,99,2,12 Feb 2026
https://www.youtube.com/watch?v=QvCqGMXApMo,"Talking About ""My Philosophy for a Happy Life"" | Inspired by a TEDx Talk | B1–B2 English Podcast",Better English ,Irrelevant,,4,0,12 Feb 2026
https://www.youtube.com/watch?v=lUyPG8Sd5uc,10th Annual BJESL: Panel 3,Berkeley Center for Law & Technology (BCLT),Irrelevant,,13,0,12 Feb 2026
https://www.youtube.com/watch?v=r3TxTS37tEY,People Talking Background Noise | Peaceful Dinner Ambience,Retrospective Motion Lab,Irrelevant,,15,3,12 Feb 2026
https://www.youtube.com/watch?v=Uo-QDPPP7lM,"Qayamat (1983) Full Movie UHD | Dharmendra, Smita Patil | Hindi Action Movie with English Subtitles",NH BOLLY FLIX,Irrelevant,,7106,30,12 Feb 2026
https://www.youtube.com/watch?v=T6AlYnLFrrY,Scientists Are Confused: 3I/ATLAS Signal Intensifies at Maximum Distance | Michio Kaku,NextMind,Irrelevant,,1257,61,12 Feb 2026
https://www.youtube.com/watch?v=DGqVWcLafys,Locust: When The Sky Turned Into Insects,ZestyBio,Irrelevant,,83,3,12 Feb 2026
https://www.youtube.com/watch?v=9GPhHqat190,No Ads Rain Sounds for Sleeping - ASMR Deep Rain and Thunder for Total Mind Shutdown,Piano and Rain for Sleep,Irrelevant,,20,1,12 Feb 2026
https://www.youtube.com/watch?v=Hw-UU9OKNKM,Holy Forever (September 2025) | Loved To Worship ,Loved To Worship,Irrelevant,,60,3,12 Feb 2026
https://www.youtube.com/watch?v=8wXfST7ChEg,"Motoramblings is back, and possible changes",Motoramblings,Irrelevant,,183,54,12 Feb 2026
https://www.youtube.com/watch?v=L0ozAk0HZaQ,Episode 58: Maybe It Was a Concussion.,Moffett Library at MSU Texas,Irrelevant,,4,0,12 Feb 2026
https://www.youtube.com/watch?v=IfjbcvSFENc,Judgement Has Already Started...,Urgent Hope,Irrelevant,,178,8,12 Feb 2026
https://www.youtube.com/watch?v=ymas6Jdf83s,"'Deadly Combination' Triggered For Stocks, 'Bitcoin Is Finished' Warns Economist | David Woo",David Lin ,Irrelevant,,51741,1576,12 Feb 2026
https://www.youtube.com/watch?v=iYz_C_GHBK4,Career Fair Prep | GST Career Services,Touro University Graduate School of Technology,Irrelevant,,14,1,12 Feb 2026
https://www.youtube.com/watch?v=-mQyvohRzuY,"Schuylkill County commissioners, residents seek DHS answers amid rising ICE facility concerns",FOX56 WOLF TV,Irrelevant,,33,0,12 Feb 2026
https://www.youtube.com/watch?v=w7sB7xIi1O8,How a Beer Fesival Comes to Life: Lagerfest 2025,Respecting The Beer Podcast,Irrelevant,,5,0,12 Feb 2026
https://www.youtube.com/watch?v=cf__pYbUjH0,AQUARIUS LOVE♒💖I ADMIRE & ADORE YOU😮I WILL STAY & BE BY YOUR SIDE FOREVER🤯💐📞AQUARIUS  LOVE TAROT💓,Kathy Mamolen Psychic Medium,Irrelevant,,1199,85,12 Feb 2026
https://www.youtube.com/watch?v=CjWBg4eMqFM,CAPRICORN LOVE ♑💖LET ME BE YOUR WINGS🤯🪄TRUST THIS LOVE TO BE TRUE😮💖CAPRICORN LOVE TAROT 💝#capricorn,Kathy Mamolen Psychic Medium,Irrelevant,,1298,94,12 Feb 2026
https://www.youtube.com/watch?v=hQbIZI3SYyM,Explosive Clash: Sen. Hawley Questions Keith Ellison’s Role in the $9 Billion Fraud Case,CN-2Day,Irrelevant,,407,8,12 Feb 2026
https://www.youtube.com/watch?v=OTr0_YpXa-8,The #1 Mistake Sellers Are Making In Today's Housing Market And How To Avoid it,WWM Financial,Irrelevant,,24,1,12 Feb 2026
https://www.youtube.com/watch?v=XVoJ1g9tUPQ,"VISION 2026: Undiscovered edge: Small/mid-caps on the rise - Shilpa Mehra, Jed Weiss",Fidelity Canada,Irrelevant,,196,6,12 Feb 2026
https://www.youtube.com/watch?v=eawXG9D0Ges,How the COPPER SCROLL Was Cut Open to Reveal Its Corroded Text,The Ancient Narrative,Irrelevant,,25,0,12 Feb 2026
https://www.youtube.com/watch?v=MIJu3QsLGpA,"New York City LIVE Manhattan on Thursday (February 12, 2026)",The NYC Walking Show,Irrelevant,,10581,711,12 Feb 2026
https://www.youtube.com/watch?v=g4fopLqF98M,Julian Hawthorne — The Journalist Who Interviewed His Future Killer (1903),Forbidden Archive Tales,Irrelevant,,2,0,12 Feb 2026
https://www.youtube.com/watch?v=XyChljTBrOk,Largest Bitcoin Miner Predicts Next Bitcoin Bull Run,Anthony Pompliano,Irrelevant,,44914,1415,12 Feb 2026
https://www.youtube.com/watch?v=OVeecVYu_2o,We Went to IKEA for No Reason… and It Slapped 🔥🇸🇪,justjay.,Irrelevant,,18,1,12 Feb 2026
https://www.youtube.com/watch?v=3WypS-FPmYI,10 Terrifying Pandemics That Devastated Ancient Civilizations,The Lazy Detective,Irrelevant,,10582,224,12 Feb 2026
https://www.youtube.com/watch?v=5qfsnEhvwvA,💖YOU WON'T BE ALONE MUCH LONGER🤯THIS IS MAGICAL😁💘WEEKEND FORECAST 🪄SINGLES COLLECTIVE LOVE TAROT 💓,Kathy Mamolen Psychic Medium,Irrelevant,,3903,450,12 Feb 2026
https://www.youtube.com/watch?v=FU6_X7SculQ,"Divine Love Meditation with Stuart Baker, Feb 12, 2026 live on Baba Zoom",Baba Zoom (Meher Baba Family),Irrelevant,,41,2,12 Feb 2026
https://www.youtube.com/watch?v=Uf2hdx_sybc,PSAL BOROUGH SEMIFINALS EAGLE SEQ vs FRANCIS LEWIS VARSITY,PrimeFocusStudios,Irrelevant,,1084,14,12 Feb 2026
https://www.youtube.com/watch?v=gVzKN9RW0wU,XRP NEWS TODAY: XRP Wins Institutional Race & $85M Locks Supply Now,Crypto NewsWire,Irrelevant,,4510,266,12 Feb 2026
https://www.youtube.com/watch?v=SJfKu2WTTD8,Canvas tingles to melt you ASMR,JinxyKat ASMR,Irrelevant,,384,33,12 Feb 2026
https://www.youtube.com/watch?v=ZBQ0cJOxT4s,"#93c¹c.IF WeWho are IN-&-Of Christ DON'T Obey HolySpirit-given visions,THEN Those who are perishing",jonathan hammond,Irrelevant,,33,0,12 Feb 2026
https://www.youtube.com/watch?v=fXZoDt76Yjk,Celebrating the Wins from the Year of the Snake,Space Cats Happy Hour Podcast,Irrelevant,,1,0,12 Feb 2026
https://www.youtube.com/watch?v=Tm4dIqX-KRU,"Kentucky Derby 2026 Future Wager Pool 4 Analysis: Paladin, Nearly, Renegade, Plutarch, Further Ado",Jarrod “The Runaway Horse” Horak,Irrelevant,,254,9,12 Feb 2026
https://www.youtube.com/watch?v=lPjDSDoA4ys,Sagittarius Love Tarot ♐️ They Get Lost In The Dreams Of You — When THIS Is Their Reality 💔🔮,Eternal Flame 1616,Irrelevant,,1082,61,12 Feb 2026
https://www.youtube.com/watch?v=HrbnS3bCvQ8,"Iran's Future: ""This could all fall apart""",Geopolitical Futures,Irrelevant,,15437,501,12 Feb 2026
https://www.youtube.com/watch?v=-lU6lgv764g,⛑️ШЛЕМ ПАМЯТИ и Дедовы ДЕДЛАЙНЫ. Минск-3 от Зеленского. Рубио в Мюнхене. Долги по гробовым - Вакаров,Александр ШЕЛЕСТ,Irrelevant,,76118,1617,12 Feb 2026
https://www.youtube.com/watch?v=lkFH1k7_0Ew,Celebrating the Wins from the Year of the Snake (FULL VIDEO),Space Cats Happy Hour Podcast,Irrelevant,,1,0,12 Feb 2026
https://www.youtube.com/watch?v=fzTbrHOAk10,"Advocacy, Leadership & Legacy how were Redefining Financial Security for Women in finance",Get Wealthy With Me,Irrelevant,,4,0,12 Feb 2026
https://www.youtube.com/watch?v=n0yhmczzQLY,WATCH THIS LEADER: Traore STRIPS Power from Corrupt Officials Nationwide,AFRICAN PERSPECTIVE,Irrelevant,,1045,86,12 Feb 2026
https://www.youtube.com/watch?v=ygouJSMxeYM,Welcome to This Game| Part 2,JoNineD43,Irrelevant,,2,0,12 Feb 2026
https://www.youtube.com/watch?v=EsWeH4iie4o,O RABINO TROUXE UMA NOTÍCIA TRÁGICA SOBRE ISRAEL | DR. ALEX ALVES,Dr. Alex Alves,Irrelevant,,233,35,12 Feb 2026
https://www.youtube.com/watch?v=2KN3pxuHzb4,DoorDash Customer's Scam Attempt Backfired,The Silver Dasher,Irrelevant,,896,69,12 Feb 2026
https://www.youtube.com/watch?v=ZqGlhYUQE20,Teaching news literacy made easy: Checkology,News Literacy Project,Irrelevant,,53,4,12 Feb 2026
https://www.youtube.com/watch?v=pSLmkf3cbmI,"Nintendo Switch Partner Direct, Horizon Hunters Gathering and Discord!  - NQHS Podcast Episode 21",Not Quite High Score,Irrelevant,,4,0,12 Feb 2026
https://www.youtube.com/watch?v=nInMAvIvHdU,Community Forum: What’s Happening in South Livermore’s Vineyards?,Tri-Valley Conservancy,Irrelevant,,27,0,12 Feb 2026
https://www.youtube.com/watch?v=9a2Ib1SJCY8,"Weather or Not | Feb. 12, 2026",WHAS11,Irrelevant,,102,3,12 Feb 2026
https://www.youtube.com/watch?v=OLWhNc0Ou4M,"Unidentified Boston Poet (historical, never seen footage) | Tooker Tapes v.311",Kelly Green,Irrelevant,,2,0,12 Feb 2026
https://www.youtube.com/watch?v=8DOm4l4BEsE,CMA-webinar-02-10-26,National Fatherhood Initiative,Irrelevant,,2,0,12 Feb 2026
https://www.youtube.com/watch?v=bEHVQa3CCy8,🔴 Thunderstorm Sounds for Sleeping - Dimmed Screen | Strong Rain and Thunder - Deep Sleep Sounds,Pure Sleeping Vibes,Irrelevant,,1129,18,12 Feb 2026
https://www.youtube.com/watch?v=XCRuGRaakEQ,EU5 (25) Rival Powers,Aka plays,Irrelevant,,24,1,12 Feb 2026
https://www.youtube.com/watch?v=rBbinWHQtQI,Polar Bear Ice Ecology | Expedition Earth | Episode 2,Science Tech TV,Irrelevant,,33,2,12 Feb 2026
https://www.youtube.com/watch?v=jzq7wDS4kFQ,"RAREsummit25 - Rare Perspectives - Career, Family and Rare Disease Advocacy",Cambridge Rare Disease Network (CamRARE),Irrelevant,,23,1,12 Feb 2026
https://www.youtube.com/watch?v=NCcFEdykt5A,The 3-Minute Homily | How to Listen to God,Life After Sunday,Irrelevant,,26,5,12 Feb 2026
https://www.youtube.com/watch?v=_tLhUOJ_k1U,40 year old guy still going to car meets,Jayturbotreads,Irrelevant,,12,0,12 Feb 2026
https://www.youtube.com/watch?v=rP-l9YTjKUg,NIOH 3 All Cutscenes (Full Game Movie) 4K 60FPS Ultra HD,Gamer's Little Playground,Irrelevant,,2879,107,12 Feb 2026
https://www.youtube.com/watch?v=28R_aVCM0UQ,The Global Impact Forum (TGIF)/ Mark Cuban Fireside Chat,Penn State Outreach,Irrelevant,,21,0,12 Feb 2026
https://www.youtube.com/watch?v=RQDvnZSZkx8,Our Proposal (The Truth),Chris Howard Vlogs,Irrelevant,,900,100,12 Feb 2026
https://www.youtube.com/watch?v=hU41o7q4JOc,"Board of Trustees Executive Committee Meeting - December 17, 2025",Calbright,Irrelevant,,8,0,12 Feb 2026
https://www.youtube.com/watch?v=l44MbmimbyU,30 Minutes Soothing Mountain River Steps  | Relaxing Forest ASMR of Flowing Water for Focus & Sleep,Pekay RELAX,Irrelevant,,0,2,12 Feb 2026
https://www.youtube.com/watch?v=grI7tNW-k0M,Reclaim Your Power: An Energetic Protocol to Retrieve Control & Strengthen Your Manifestation Energy,Cups of Consciousness,Irrelevant,,74,12,12 Feb 2026
https://www.youtube.com/watch?v=II7vlQheKZw,Bob Dylan Walked Into Sinatra’s Dressing Room in 1965—Neither Man Was Ready for This,Bob Dylan: The Quiet Legacy,Irrelevant,,127,2,12 Feb 2026
https://www.youtube.com/watch?v=0xb3SdNuyf4,The Most Soothing Ancient Egypt Facts to Drift Off To,Drowsy Discovery,Irrelevant,,5,0,12 Feb 2026
https://www.youtube.com/watch?v=Q8OXt6msG-Q,"Enver Oruro: Neuroscience, Complex Systems, and Fostering Complexity Science in Latin America",The InterPlex,Irrelevant,,34,3,12 Feb 2026
https://www.youtube.com/watch?v=stiMucHQjx4,"AI, Podcasting, and the 2026 Future",Gear Media Studios,Irrelevant,,6,0,12 Feb 2026
https://www.youtube.com/watch?v=Jujzo8LRiUo,🔴 DRB Hit! Now What?,Roderick Casilli - Futures Fanatic,Irrelevant,,1017,68,12 Feb 2026
https://www.youtube.com/watch?v=aLMjETt4erY,Epicurean Conversation: Taste of Diaspora,Art Forum SF,Irrelevant,,7,1,12 Feb 2026
https://www.youtube.com/watch?v=OSOzAji2neY,"ROIDS, BASEBALL, BURGERS, ZYNS, WHITE MONSTER, FISHING, SCRATCHERS,  ARM DAY",TONKA,Irrelevant,,349,42,12 Feb 2026
https://www.youtube.com/watch?v=-XYE-EYjWPs,Board of Directors Meeting - 2/10/26 (Partial Video),Iowa City School Board Videos,Irrelevant,,77,0,12 Feb 2026
https://www.youtube.com/watch?v=PzNN7l8JGMc,"Mindfulness Speaker Series | Living Wisely, Loving Fully | February 10, 2026",Brown University School of Professional Studies,Irrelevant,,42,1,12 Feb 2026
https://www.youtube.com/watch?v=Iku_NvgWhXU,Navigating the Wave: 26-27 10th-12th Grade Registration Information,P.K. Yonge at the University of Florida,Irrelevant,,8,0,12 Feb 2026
https://www.youtube.com/watch?v=ThFq87Rp21s,Richard Sutton - The future of AI - IPAM at UCLA,Institute for Pure & Applied Mathematics (IPAM),Irrelevant,,277,12,12 Feb 2026
https://www.youtube.com/watch?v=zJvuaRVc8Bg,Terry Tao - Machine assistance and the future of research mathematics - IPAM at UCLA,Institute for Pure & Applied Mathematics (IPAM),Irrelevant,,2742,91,12 Feb 2026
https://www.youtube.com/watch?v=akoKX7rf2gQ,Diana’s Missing Jewelry: Royal Pieces That Vanished After 1997,Jewelry Journeys,Irrelevant,,10604,585,12 Feb 2026
https://www.youtube.com/watch?v=sympV_gJCWM,Meet The Team: Audio,Benelux Speedrunner Gathering,Irrelevant,,74,7,12 Feb 2026
https://www.youtube.com/watch?v=OUmcZ1IfcI8,"Avalanche Effect - ""THE MESS I CREATED""",Avalanche Effect,Irrelevant,,3410,197,12 Feb 2026
